numero,url,nome,proximas_evolucoes,tamanho,peso,tipos,efetividade,habilidades
0127,https://pokemondb.net/pokedex/pinsir,Pinsir,,1.5 m (4′11″),55.0 kg (121.3 lbs),Bug,"{'Nor': '1', 'Fir': '2', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '½', 'Poi': '1', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/moxie', 'nome': 'Moxie', 'descricao': ""Moxie increases the user's Attack one stage upon fainting an opponent. Stats can be raised to a maximum of +6 stages each.""}, {'url': 'https://pokemondb.net/ability/mold-breaker', 'nome': 'Mold Breaker', 'descricao': ""Mold Breaker prevents a target's ability from affecting moves that the Mold Breaker Pokémon uses. It only affects abilities that change the power, accuracy or other effects of moves. For example, a Haxorus with Mold Breaker would be able to hit a Bronzong (having Levitate ) using a Ground type move like Earthquake . Ground type moves would still not affect Flying types. However, if Dragon Claw KOs a Pokémon with Aftermath , a Mold Breaker Pokémon would still lose HP as Aftermath did not affect the Dragon Claw attack itself.""}, {'url': 'https://pokemondb.net/ability/hyper-cutter', 'nome': 'Hyper Cutter', 'descricao': ""Hyper Cutter prevents the bearer's Attack stat from being lowered by other Pokémon, through moves such as Growl or abilities such as Intimidate . It does not prevent self-inflicted decreases, for example from Superpower .""}]"
0128,https://pokemondb.net/pokedex/tauros,Tauros,,1.4 m (4′07″),88.4 kg (194.9 lbs),Normal,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/sheer-force', 'nome': 'Sheer Force', 'descricao': ""Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:""}, {'url': 'https://pokemondb.net/ability/anger-point', 'nome': 'Anger Point', 'descricao': ""Anger Point raises the ability-bearer's Attack to its maximum level - +6 stages or 4× usual power - when a move targeting it receives a critical hit.""}, {'url': 'https://pokemondb.net/ability/intimidate', 'nome': 'Intimidate', 'descricao': ""Intimidate lower's the Attack of all opponents by one stage when the ability-bearer switches in (including the start of a battle). Stats can be lowered to a minimum of -6 stages each. If a Pokémon with Intimidate is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.""}]"
0128,https://pokemondb.net/pokedex/tauros,Tauros,,1.4 m (4′07″),88.4 kg (194.9 lbs),Normal,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/sheer-force', 'nome': 'Sheer Force', 'descricao': ""Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:""}, {'url': 'https://pokemondb.net/ability/anger-point', 'nome': 'Anger Point', 'descricao': ""Anger Point raises the ability-bearer's Attack to its maximum level - +6 stages or 4× usual power - when a move targeting it receives a critical hit.""}, {'url': 'https://pokemondb.net/ability/intimidate', 'nome': 'Intimidate', 'descricao': ""Intimidate lower's the Attack of all opponents by one stage when the ability-bearer switches in (including the start of a battle). Stats can be lowered to a minimum of -6 stages each. If a Pokémon with Intimidate is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.""}]"
0128,https://pokemondb.net/pokedex/tauros,Tauros,,1.4 m (4′07″),88.4 kg (194.9 lbs),Normal,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/sheer-force', 'nome': 'Sheer Force', 'descricao': ""Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:""}, {'url': 'https://pokemondb.net/ability/anger-point', 'nome': 'Anger Point', 'descricao': ""Anger Point raises the ability-bearer's Attack to its maximum level - +6 stages or 4× usual power - when a move targeting it receives a critical hit.""}, {'url': 'https://pokemondb.net/ability/intimidate', 'nome': 'Intimidate', 'descricao': ""Intimidate lower's the Attack of all opponents by one stage when the ability-bearer switches in (including the start of a battle). Stats can be lowered to a minimum of -6 stages each. If a Pokémon with Intimidate is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.""}]"
0128,https://pokemondb.net/pokedex/tauros,Tauros,,1.4 m (4′07″),88.4 kg (194.9 lbs),Normal,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/sheer-force', 'nome': 'Sheer Force', 'descricao': ""Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects. Beneficial effects are defined as those that are positive for the user, such as: Non-beneficial effects, that Sheer Force will not activate for, include: If the user is holding a Life Orb and uses an attack that activates Sheer Force , it will not receive the 10% damage from Life Orb , but it gets boosts from both Life Orb and Sheer Force (total of 69% base power increase). Flamethrower normally has a 10% chance to burn the opponent. With Sheer Force , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous and disadvantageous side-effect, Sheer Force still boosts the move but only the advantageous effect is removed. For example, Flare Blitz may cause a burn but also has recoil damage. A Pokémon with Sheer Force using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under Sheer Force , listed alphabetically:""}, {'url': 'https://pokemondb.net/ability/anger-point', 'nome': 'Anger Point', 'descricao': ""Anger Point raises the ability-bearer's Attack to its maximum level - +6 stages or 4× usual power - when a move targeting it receives a critical hit.""}, {'url': 'https://pokemondb.net/ability/intimidate', 'nome': 'Intimidate', 'descricao': ""Intimidate lower's the Attack of all opponents by one stage when the ability-bearer switches in (including the start of a battle). Stats can be lowered to a minimum of -6 stages each. If a Pokémon with Intimidate is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.""}]"
0104,https://pokemondb.net/pokedex/cubone,Cubone,"[{'numero': '(Level 28, outside Alola)', 'level': '#0105', 'item': None, 'nome': None, 'url': None}, {'numero': '(Level 28, Nighttime, in Alola)', 'level': '#0105', 'item': None, 'nome': None, 'url': None}]",0.4 m (1′04″),6.5 kg (14.3 lbs),Ground,"{'Nor': '1', 'Fir': '1', 'Wat': '2', 'Ele': '0', 'Gra': '2', 'Ice': '2', 'Fig': '1', 'Poi': '½', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/battle-armor', 'nome': 'Battle Armor', 'descricao': 'Battle Armor prevents the Pokémon from receiving a critical hit.'}, {'url': 'https://pokemondb.net/ability/lightning-rod', 'nome': 'Lightning Rod', 'descricao': ""Lightning Rod forces all single-target Electric -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. This includes the status move Thunder Wave . The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Lightning Rod will activate for an Electric-type Hidden Power , but not Electric-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generations 3-4 , Lightning Rod did not increase Special Attack nor give immunity to Electric-type attacks. It also did not activate for Hidden Power . In Generations 3-5 , this ability's name was formatted as Lightningrod .""}, {'url': 'https://pokemondb.net/ability/rock-head', 'nome': 'Rock Head', 'descricao': 'Protects the Pokémon from recoil damage.'}]"
0103,https://pokemondb.net/pokedex/exeggutor,Exeggutor,,2.0 m (6′07″),120.0 kg (264.6 lbs),"Grass, Psychic","{'Nor': '1', 'Fir': '2', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '½', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/harvest', 'nome': 'Harvest', 'descricao': 'May create another Berry after one is used.'}, {'url': 'https://pokemondb.net/ability/chlorophyll', 'nome': 'Chlorophyll', 'descricao': ""Chlorophyll doubles the ability-bearer's Speed during bright sunshine .""}]"
0105,https://pokemondb.net/pokedex/marowak,Marowak,,1.0 m (3′03″),45.0 kg (99.2 lbs),Ground,"{'Nor': '1', 'Fir': '1', 'Wat': '2', 'Ele': '0', 'Gra': '2', 'Ice': '2', 'Fig': '1', 'Poi': '½', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/battle-armor', 'nome': 'Battle Armor', 'descricao': 'Battle Armor prevents the Pokémon from receiving a critical hit.'}, {'url': 'https://pokemondb.net/ability/lightning-rod', 'nome': 'Lightning Rod', 'descricao': ""Lightning Rod forces all single-target Electric -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. This includes the status move Thunder Wave . The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Lightning Rod will activate for an Electric-type Hidden Power , but not Electric-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generations 3-4 , Lightning Rod did not increase Special Attack nor give immunity to Electric-type attacks. It also did not activate for Hidden Power . In Generations 3-5 , this ability's name was formatted as Lightningrod .""}, {'url': 'https://pokemondb.net/ability/rock-head', 'nome': 'Rock Head', 'descricao': 'Protects the Pokémon from recoil damage.'}]"
0105,https://pokemondb.net/pokedex/marowak,Marowak,,1.0 m (3′03″),45.0 kg (99.2 lbs),Ground,"{'Nor': '1', 'Fir': '1', 'Wat': '2', 'Ele': '0', 'Gra': '2', 'Ice': '2', 'Fig': '1', 'Poi': '½', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/battle-armor', 'nome': 'Battle Armor', 'descricao': 'Battle Armor prevents the Pokémon from receiving a critical hit.'}, {'url': 'https://pokemondb.net/ability/lightning-rod', 'nome': 'Lightning Rod', 'descricao': ""Lightning Rod forces all single-target Electric -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. This includes the status move Thunder Wave . The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Lightning Rod will activate for an Electric-type Hidden Power , but not Electric-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generations 3-4 , Lightning Rod did not increase Special Attack nor give immunity to Electric-type attacks. It also did not activate for Hidden Power . In Generations 3-5 , this ability's name was formatted as Lightningrod .""}, {'url': 'https://pokemondb.net/ability/rock-head', 'nome': 'Rock Head', 'descricao': 'Protects the Pokémon from recoil damage.'}]"
0106,https://pokemondb.net/pokedex/hitmonlee,Hitmonlee,,1.5 m (4′11″),49.8 kg (109.8 lbs),Fighting,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '1', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/unburden', 'nome': 'Unburden', 'descricao': 'Raises Speed if a held item is used.'}, {'url': 'https://pokemondb.net/ability/reckless', 'nome': 'Reckless', 'descricao': ""Reckless increases the power of recoil moves by 20%. By extension, this means the amount of recoil damage taken will increase as more damage is dealt (except for High Jump Kick and Jump Kick which are based on the user's HP). The attacks classed as punching moves are shown below with their normal and boosted power: * No Pokémon with Reckless can learn these moves.""}, {'url': 'https://pokemondb.net/ability/limber', 'nome': 'Limber', 'descricao': 'The Pokémon is protected from paralysis.'}]"
0107,https://pokemondb.net/pokedex/hitmonchan,Hitmonchan,,1.4 m (4′07″),50.2 kg (110.7 lbs),Fighting,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '1', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/inner-focus', 'nome': 'Inner Focus', 'descricao': 'Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt .'}, {'url': 'https://pokemondb.net/ability/iron-fist', 'nome': 'Iron Fist', 'descricao': 'Iron Fist increases the power of all punching moves by 20%. The attacks classed as punching moves are shown below with their normal and boosted power: *No Pokémon with Iron Fist can learn these moves, however they can be called via Copycat , Metronome , Mimic , Mirror Move , or from a Pokémon that gained the ability (for example by Skill Swap ).'}, {'url': 'https://pokemondb.net/ability/keen-eye', 'nome': 'Keen Eye', 'descricao': 'Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.'}]"
0108,https://pokemondb.net/pokedex/lickitung,Lickitung,"[{'numero': '#0463', 'level': None, 'item': None, 'nome': 'Lickilicky', 'url': 'https://pokemondb.net/pokedex/lickilicky'}]",1.2 m (3′11″),65.5 kg (144.4 lbs),Normal,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/cloud-nine', 'nome': 'Cloud Nine', 'descricao': 'Cloud Nine suppresses all effects brought on by weather, including move power increases, end-of-turn damage, accuracy changes, relevant abilities and so on.'}, {'url': 'https://pokemondb.net/ability/oblivious', 'nome': 'Oblivious', 'descricao': 'Oblivious makes the Pokémon immune to gender-based moves and abilities, specifically Attract , Captivate and Cute Charm .'}, {'url': 'https://pokemondb.net/ability/own-tempo', 'nome': 'Own Tempo', 'descricao': 'Prevents the Pokémon from becoming confused.'}]"
0109,https://pokemondb.net/pokedex/koffing,Koffing,"[{'numero': '(Level 35, outside Galar)', 'level': '#0110', 'item': None, 'nome': None, 'url': None}, {'numero': '(Level 35, in Galar)', 'level': '#0110', 'item': None, 'nome': None, 'url': None}]",0.6 m (2′00″),1.0 kg (2.2 lbs),Poison,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '½', 'Poi': '½', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/stench', 'nome': 'Stench', 'descricao': ""A Pokémon with Stench has a 10% chance of causing the opponent to flinch when hit by a damaging move (provided the ability-bearer strikes first as usual). Stench does not stack with the items King's Rock or Razor Fang , so an ability-bearer holding either item will keep the flinch chance at 10%. In Generations 3-4 , Stench has no effect in battle. If a Pokémon with Stench is the leading party Pokémon, wild Pokémon are only half as likely to appear.""}, {'url': 'https://pokemondb.net/ability/neutralizing-gas', 'nome': 'Neutralizing Gas', 'descricao': 'Neutralizes abilities of all Pokémon in battle.'}, {'url': 'https://pokemondb.net/ability/levitate', 'nome': 'Levitate', 'descricao': 'Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .'}]"
0110,https://pokemondb.net/pokedex/weezing,Weezing,,1.2 m (3′11″),9.5 kg (20.9 lbs),Poison,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '½', 'Poi': '½', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/stench', 'nome': 'Stench', 'descricao': ""A Pokémon with Stench has a 10% chance of causing the opponent to flinch when hit by a damaging move (provided the ability-bearer strikes first as usual). Stench does not stack with the items King's Rock or Razor Fang , so an ability-bearer holding either item will keep the flinch chance at 10%. In Generations 3-4 , Stench has no effect in battle. If a Pokémon with Stench is the leading party Pokémon, wild Pokémon are only half as likely to appear.""}, {'url': 'https://pokemondb.net/ability/neutralizing-gas', 'nome': 'Neutralizing Gas', 'descricao': 'Neutralizes abilities of all Pokémon in battle.'}, {'url': 'https://pokemondb.net/ability/levitate', 'nome': 'Levitate', 'descricao': 'Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .'}]"
0110,https://pokemondb.net/pokedex/weezing,Weezing,,1.2 m (3′11″),9.5 kg (20.9 lbs),Poison,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '½', 'Poi': '½', 'Gro': '0'}","[{'url': 'https://pokemondb.net/ability/stench', 'nome': 'Stench', 'descricao': ""A Pokémon with Stench has a 10% chance of causing the opponent to flinch when hit by a damaging move (provided the ability-bearer strikes first as usual). Stench does not stack with the items King's Rock or Razor Fang , so an ability-bearer holding either item will keep the flinch chance at 10%. In Generations 3-4 , Stench has no effect in battle. If a Pokémon with Stench is the leading party Pokémon, wild Pokémon are only half as likely to appear.""}, {'url': 'https://pokemondb.net/ability/neutralizing-gas', 'nome': 'Neutralizing Gas', 'descricao': 'Neutralizes abilities of all Pokémon in battle.'}, {'url': 'https://pokemondb.net/ability/levitate', 'nome': 'Levitate', 'descricao': 'Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .'}]"
0111,https://pokemondb.net/pokedex/rhyhorn,Rhyhorn,"[{'numero': '#0112', 'level': 'trade holding ', 'item': None, 'nome': 'Rhydon', 'url': 'https://pokemondb.net/pokedex/rhydon'}, {'numero': '#0464', 'level': None, 'item': None, 'nome': 'Rhyperior', 'url': 'https://pokemondb.net/pokedex/rhyperior'}]",1.0 m (3′03″),115.0 kg (253.5 lbs),"Ground, Rock","{'Nor': '½', 'Fir': '½', 'Wat': '4', 'Ele': '0', 'Gra': '4', 'Ice': '2', 'Fig': '2', 'Poi': '¼', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/reckless', 'nome': 'Reckless', 'descricao': ""Reckless increases the power of recoil moves by 20%. By extension, this means the amount of recoil damage taken will increase as more damage is dealt (except for High Jump Kick and Jump Kick which are based on the user's HP). The attacks classed as punching moves are shown below with their normal and boosted power: * No Pokémon with Reckless can learn these moves.""}, {'url': 'https://pokemondb.net/ability/rock-head', 'nome': 'Rock Head', 'descricao': 'Protects the Pokémon from recoil damage.'}, {'url': 'https://pokemondb.net/ability/lightning-rod', 'nome': 'Lightning Rod', 'descricao': ""Lightning Rod forces all single-target Electric -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. This includes the status move Thunder Wave . The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Lightning Rod will activate for an Electric-type Hidden Power , but not Electric-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generations 3-4 , Lightning Rod did not increase Special Attack nor give immunity to Electric-type attacks. It also did not activate for Hidden Power . In Generations 3-5 , this ability's name was formatted as Lightningrod .""}]"
0112,https://pokemondb.net/pokedex/rhydon,Rhydon,"[{'numero': '#0464', 'level': None, 'item': None, 'nome': 'Rhyperior', 'url': 'https://pokemondb.net/pokedex/rhyperior'}]",1.9 m (6′03″),120.0 kg (264.6 lbs),"Ground, Rock","{'Nor': '½', 'Fir': '½', 'Wat': '4', 'Ele': '0', 'Gra': '4', 'Ice': '2', 'Fig': '2', 'Poi': '¼', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/reckless', 'nome': 'Reckless', 'descricao': ""Reckless increases the power of recoil moves by 20%. By extension, this means the amount of recoil damage taken will increase as more damage is dealt (except for High Jump Kick and Jump Kick which are based on the user's HP). The attacks classed as punching moves are shown below with their normal and boosted power: * No Pokémon with Reckless can learn these moves.""}, {'url': 'https://pokemondb.net/ability/rock-head', 'nome': 'Rock Head', 'descricao': 'Protects the Pokémon from recoil damage.'}, {'url': 'https://pokemondb.net/ability/lightning-rod', 'nome': 'Lightning Rod', 'descricao': ""Lightning Rod forces all single-target Electric -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. This includes the status move Thunder Wave . The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Lightning Rod will activate for an Electric-type Hidden Power , but not Electric-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generations 3-4 , Lightning Rod did not increase Special Attack nor give immunity to Electric-type attacks. It also did not activate for Hidden Power . In Generations 3-5 , this ability's name was formatted as Lightningrod .""}]"
0113,https://pokemondb.net/pokedex/chansey,Chansey,"[{'numero': '#0242', 'level': None, 'item': None, 'nome': 'Blissey', 'url': 'https://pokemondb.net/pokedex/blissey'}]",1.1 m (3′07″),34.6 kg (76.3 lbs),Normal,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/healer', 'nome': 'Healer', 'descricao': ""May heal an ally's status conditions.""}, {'url': 'https://pokemondb.net/ability/serene-grace', 'nome': 'Serene Grace', 'descricao': ""Serene Grace doubles the chance of moves' secondary effects occurring - specifically stat changes, status ailments, or flinching. It also increases the chance of flinching due to the held items King's Rock and Razor Fang from 10% to 20% (however, note that those items do not affect moves that already have a flinch chance). Serene Grace does not affect status moves or the Pokémon's critical hit ratio. Shadow Ball normally has a 20% chance of lowering Special Defense; with Serene Grace it is boosted to a 40% chance. Air Slash has a 30% of causing the target to flinch; with Serene Grace it is boosted to a 60% chance. If the item King's Rock is held it does not increase that percentage, but rather if the move does not cause flinching (40% chance), then there is now a further 20% chance the target will flinch from King's Rock . This means Serene Grace with Air Slash and King's Rock gives a total probability of 68% (1 - 0.4*0.8) that the opponent will flinch. In Generations 3-4 Serene Grace does not increase the flinch chance of King's Rock or Razor Fang. In Generations 3-5 Serene Grace does not affect the move Secret Power .""}, {'url': 'https://pokemondb.net/ability/natural-cure', 'nome': 'Natural Cure', 'descricao': 'All status problems heal when it switches out.'}]"
0114,https://pokemondb.net/pokedex/tangela,Tangela,"[{'numero': '#0465', 'level': None, 'item': None, 'nome': 'Tangrowth', 'url': 'https://pokemondb.net/pokedex/tangrowth'}]",1.0 m (3′03″),35.0 kg (77.2 lbs),Grass,"{'Nor': '1', 'Fir': '2', 'Wat': '½', 'Ele': '½', 'Gra': '½', 'Ice': '2', 'Fig': '1', 'Poi': '2', 'Gro': '½'}","[{'url': 'https://pokemondb.net/ability/regenerator', 'nome': 'Regenerator', 'descricao': 'A Pokémon with Regenerator restores 1 ⁄ 3 of its maximum HP when switching out.'}, {'url': 'https://pokemondb.net/ability/leaf-guard', 'nome': 'Leaf Guard', 'descricao': 'Leaf Guard prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather. It does not prevent minor status ailments such as Confusion or Infatuation, nor does it prevent self-inflicted status conditions such as from using Rest .'}, {'url': 'https://pokemondb.net/ability/chlorophyll', 'nome': 'Chlorophyll', 'descricao': ""Chlorophyll doubles the ability-bearer's Speed during bright sunshine .""}]"
0115,https://pokemondb.net/pokedex/kangaskhan,Kangaskhan,,2.2 m (7′03″),80.0 kg (176.4 lbs),Normal,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/inner-focus', 'nome': 'Inner Focus', 'descricao': 'Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt .'}, {'url': 'https://pokemondb.net/ability/scrappy', 'nome': 'Scrappy', 'descricao': 'Enables moves to hit Ghost-type Pokémon.'}, {'url': 'https://pokemondb.net/ability/early-bird', 'nome': 'Early Bird', 'descricao': 'The Pokémon awakens quickly from sleep.'}]"
0115,https://pokemondb.net/pokedex/kangaskhan,Kangaskhan,,2.2 m (7′03″),80.0 kg (176.4 lbs),Normal,"{'Nor': '1', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '1', 'Ice': '1', 'Fig': '2', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/inner-focus', 'nome': 'Inner Focus', 'descricao': 'Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt .'}, {'url': 'https://pokemondb.net/ability/scrappy', 'nome': 'Scrappy', 'descricao': 'Enables moves to hit Ghost-type Pokémon.'}, {'url': 'https://pokemondb.net/ability/early-bird', 'nome': 'Early Bird', 'descricao': 'The Pokémon awakens quickly from sleep.'}]"
0116,https://pokemondb.net/pokedex/horsea,Horsea,"[{'numero': '#0117', 'level': 'trade holding ', 'item': None, 'nome': 'Seadra', 'url': 'https://pokemondb.net/pokedex/seadra'}, {'numero': '#0230', 'level': None, 'item': None, 'nome': 'Kingdra', 'url': 'https://pokemondb.net/pokedex/kingdra'}]",0.4 m (1′04″),8.0 kg (17.6 lbs),Water,"{'Nor': '1', 'Fir': '½', 'Wat': '½', 'Ele': '2', 'Gra': '2', 'Ice': '½', 'Fig': '1', 'Poi': '1', 'Gro': '1'}","[{'url': 'https://pokemondb.net/ability/damp', 'nome': 'Damp', 'descricao': 'Damp prevents all Pokémon on the field from using the moves Selfdestruct and Explosion . It also prevents damage (to the Damp Pokémon only) from the ability Aftermath .'}, {'url': 'https://pokemondb.net/ability/sniper', 'nome': 'Sniper', 'descricao': 'Sniper increases the power of critical hits by 1.5×. This means a critical hit will deal 2.25× normal damage instead of 1.5×. In Generations 1-5 critical hits deal 2× normal damage, so Sniper inflicts 3× normal damage.'}, {'url': 'https://pokemondb.net/ability/swift-swim', 'nome': 'Swift Swim', 'descricao': ""Swift Swim doubles the ability-bearer's Speed during rain .""}]"
0094,https://pokemondb.net/pokedex/gengar,Gengar,,1.5 m (4′11″),40.5 kg (89.3 lbs),"Ghost, Poison","{'Nor': '0', 'Fir': '1', 'Wat': '1', 'Ele': '1', 'Gra': '½', 'Ice': '1', 'Fig': '0', 'Poi': '¼', 'Gro': '2'}","[{'url': 'https://pokemondb.net/ability/cursed-body', 'nome': 'Cursed Body', 'descricao': 'May disable a move used on the Pokémon.'}]"
