numero,url,nome,tipos,Peso_kg,altura_cm,efetividade_dict,habilidades_nomes,habilidades_urls,habilidades_descricoes,numero_evol,level_evol,item_evol,nome_evol,url_evol
211,https://pokemondb.net/pokedex/qwilfish,Qwilfish,"Water, Poison",3.9,50.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 1.0, 'Ice': 0.5, 'Fig': 0.5, 'Poi': 0.5, 'Gro': 2.0}",Intimidate; Swift Swim; Poison Point,https://pokemondb.net/ability/intimidate; https://pokemondb.net/ability/swift-swim; https://pokemondb.net/ability/poison-point,"Intimidate lower's the Attack of all opponents by one stage when the ability-bearer switches in (including the start of a battle). Stats can be lowered to a minimum of -6 stages each. If a Pokémon with Intimidate is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.; Swift Swim doubles the ability-bearer's Speed during rain .; Contact with the Pokémon may poison the attacker.",904,None,None,Overqwil,https://pokemondb.net/pokedex/overqwil
212,https://pokemondb.net/pokedex/scizor,Scizor,"Bug, Steel",118.0,180.0,"{'Nor': 0.5, 'Fir': 4.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.25, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 0.0, 'Gro': 1.0}",Light Metal; Technician; Swarm,https://pokemondb.net/ability/light-metal; https://pokemondb.net/ability/technician; https://pokemondb.net/ability/swarm,"Light Metal halves the Pokémon's weight in battle. Decreasing weight affects these moves:; Technician increases the power of moves - that are usually base power 60 or below - by 50%. Moves with variable base power are boosted only when it is 60 or below. For example, if Magnitude hits at level 6 it will be boosted from 50 to 75, but level 7 will stay at 70 base power. Moves like Sonic Boom that deal fixed HP damage are not affected by Technician .; Swarm increases the power of Bug -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ). If a Pokémon with Swarm is the leading party Pokémon, wild Pokémon are twice as likely to appear.",None,None,None,None,None
213,https://pokemondb.net/pokedex/shuckle,Shuckle,"Bug, Rock",20.5,60.0,"{'Nor': 0.5, 'Fir': 1.0, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Contrary; Gluttony; Sturdy,https://pokemondb.net/ability/contrary; https://pokemondb.net/ability/gluttony; https://pokemondb.net/ability/sturdy,"Makes stat changes have an opposite effect.; A Pokémon with Gluttony will use a pinch berry when its HP drops to 50%, rather than the usual 25%. Pinch berries are: Figy, Wiki, Mago, Aguav, Iapapa, Liechi, Ganlon, Salac, Petaya, Apicot, Lansat, Starf, Micle and Custap. (Their descriptions state that they work in a pinch. ); Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves ( Fissure , Horn Drill , Guillotine or Sheer Cold ). If Sturdy activates before the final hit of a multi-hit move (such as Fury Swipes ), the subsequent hit will still deal damage and therefore cause the Pokémon to faint. Sturdy does not prevent self-inflicted KO moves such as Selfdestruct , Explosion and Final Gambit .",None,None,None,None,None
214,https://pokemondb.net/pokedex/heracross,Heracross,"Bug, Fighting",54.0,150.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 0.5}",Moxie; Guts; Swarm,https://pokemondb.net/ability/moxie; https://pokemondb.net/ability/guts; https://pokemondb.net/ability/swarm,"Moxie increases the user's Attack one stage upon fainting an opponent. Stats can be raised to a maximum of +6 stages each.; Guts raises the ability-bearer's Attack by 50% when inflicted by a major status ailment (poison, burn, paralysis, freeze or sleep). If burnt, the Pokémon does not suffer the usual drop in Attack. All other effects of the status condition remain, e.g. losing HP each turn (poison, burn), speed drop (paralysis) or being unable to attack (paralysis, freeze, sleep).; Swarm increases the power of Bug -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch ). If a Pokémon with Swarm is the leading party Pokémon, wild Pokémon are twice as likely to appear.",None,None,None,None,None
201,https://pokemondb.net/pokedex/unown,Unown,Psychic,5.0,50.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 0.0}",Levitate,https://pokemondb.net/ability/levitate,"Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .",None,None,None,None,None
200,https://pokemondb.net/pokedex/misdreavus,Misdreavus,Ghost,1.0,70.0,"{'Nor': 0.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.0, 'Poi': 0.5, 'Gro': 0.0}",Levitate,https://pokemondb.net/ability/levitate,"Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .",429,None,None,Mismagius,https://pokemondb.net/pokedex/mismagius
187,https://pokemondb.net/pokedex/hoppip,Hoppip,"Grass, Flying",0.5,40.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 1.0, 'Gra': 0.25, 'Ice': 4.0, 'Fig': 0.5, 'Poi': 2.0, 'Gro': 0.0}",Infiltrator; Leaf Guard; Chlorophyll,https://pokemondb.net/ability/infiltrator; https://pokemondb.net/ability/leaf-guard; https://pokemondb.net/ability/chlorophyll,"Infiltrator ignores the effects of Reflect , Light Screen and Safeguard . In other words, if the opponent has used Safeguard, Toxic would still badly poison them.; Leaf Guard prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather. It does not prevent minor status ailments such as Confusion or Infatuation, nor does it prevent self-inflicted status conditions such as from using Rest .; Chlorophyll doubles the ability-bearer's Speed during bright sunshine .",188; 189,27; None,None; None,Skiploom; Jumpluff,https://pokemondb.net/pokedex/skiploom; https://pokemondb.net/pokedex/jumpluff
188,https://pokemondb.net/pokedex/skiploom,Skiploom,"Grass, Flying",1.0,60.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 1.0, 'Gra': 0.25, 'Ice': 4.0, 'Fig': 0.5, 'Poi': 2.0, 'Gro': 0.0}",Infiltrator; Leaf Guard; Chlorophyll,https://pokemondb.net/ability/infiltrator; https://pokemondb.net/ability/leaf-guard; https://pokemondb.net/ability/chlorophyll,"Infiltrator ignores the effects of Reflect , Light Screen and Safeguard . In other words, if the opponent has used Safeguard, Toxic would still badly poison them.; Leaf Guard prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather. It does not prevent minor status ailments such as Confusion or Infatuation, nor does it prevent self-inflicted status conditions such as from using Rest .; Chlorophyll doubles the ability-bearer's Speed during bright sunshine .",189,None,None,Jumpluff,https://pokemondb.net/pokedex/jumpluff
189,https://pokemondb.net/pokedex/jumpluff,Jumpluff,"Grass, Flying",3.0,80.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 1.0, 'Gra': 0.25, 'Ice': 4.0, 'Fig': 0.5, 'Poi': 2.0, 'Gro': 0.0}",Infiltrator; Leaf Guard; Chlorophyll,https://pokemondb.net/ability/infiltrator; https://pokemondb.net/ability/leaf-guard; https://pokemondb.net/ability/chlorophyll,"Infiltrator ignores the effects of Reflect , Light Screen and Safeguard . In other words, if the opponent has used Safeguard, Toxic would still badly poison them.; Leaf Guard prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather. It does not prevent minor status ailments such as Confusion or Infatuation, nor does it prevent self-inflicted status conditions such as from using Rest .; Chlorophyll doubles the ability-bearer's Speed during bright sunshine .",None,None,None,None,None
190,https://pokemondb.net/pokedex/aipom,Aipom,Normal,11.5,80.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Skill Link; Pickup; Run Away,https://pokemondb.net/ability/skill-link; https://pokemondb.net/ability/pickup; https://pokemondb.net/ability/run-away,"Skill Link causes multi-strike moves to always hit their maximum number of times. The moves affected are listed below; note that moves such as Double Kick that always strike the same number of times are not affected. In Generation 4 , Triple Kick is not affected by Skill Link .; When another Pokémon on the field uses a single-use held item, a Pokémon with Pickup will obtain the used item (if they are not already holding anything) and it can be used again. Pokémon with Pickup will also obtain an item thrown at them with Fling (if they are not already holding anything). In Generations 3-4 , Pickup has no effect in battle. When a battle ends, any party Pokémon with Pickup has a 10% chance of picking up an item (if they are not already holding an item). Items picked up range from Potions, Great Balls, Ultra Balls and Rare Candies up to Leftovers and some TMs. Better items have a lower chance of being found; furthermore, higher-level Pokémon will obtain better items.; Run Away allows the bearer to flee a battle with a wild Pokémon without fail, even if the opposing Pokémon has used a move like Mean Look or Bind , or has an ability such as Arena Trap . Pokémon with Run Away cannot switch out for another Pokémon, only flee. It does not allow the Pokémon to flee from Trainer battles.",424,None,None,Ambipom,https://pokemondb.net/pokedex/ambipom
191,https://pokemondb.net/pokedex/sunkern,Sunkern,Grass,1.8,30.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 2.0, 'Gro': 0.5}",Early Bird; Solar Power; Chlorophyll,https://pokemondb.net/ability/early-bird; https://pokemondb.net/ability/solar-power; https://pokemondb.net/ability/chlorophyll,"The Pokémon awakens quickly from sleep.; During harsh sunlight, Solar Power raises the ability-bearer's Special Attack by 50%, but it also loses 1 ⁄ 8 of its maximum HP after each turn.; Chlorophyll doubles the ability-bearer's Speed during bright sunshine .",192,None,None,Sunflora,https://pokemondb.net/pokedex/sunflora
192,https://pokemondb.net/pokedex/sunflora,Sunflora,Grass,8.5,80.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 2.0, 'Gro': 0.5}",Early Bird; Solar Power; Chlorophyll,https://pokemondb.net/ability/early-bird; https://pokemondb.net/ability/solar-power; https://pokemondb.net/ability/chlorophyll,"The Pokémon awakens quickly from sleep.; During harsh sunlight, Solar Power raises the ability-bearer's Special Attack by 50%, but it also loses 1 ⁄ 8 of its maximum HP after each turn.; Chlorophyll doubles the ability-bearer's Speed during bright sunshine .",None,None,None,None,None
193,https://pokemondb.net/pokedex/yanma,Yanma,"Bug, Flying",38.0,120.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.25, 'Ice': 2.0, 'Fig': 0.25, 'Poi': 1.0, 'Gro': 0.0}",Frisk; Compound Eyes; Speed Boost,https://pokemondb.net/ability/frisk; https://pokemondb.net/ability/compound-eyes; https://pokemondb.net/ability/speed-boost,"The Pokémon can check a foe's held item.; Compound Eyes raises the ability-bearer's accuracy by 30%. In Generations 3-5 , this ability's name was formatted as Compoundeyes . If a Pokémon with Compound Eyes is first in the party, Pokémon that can be holding items have that chance increase from 50% to 60% (for common items), 5% to 20% (for uncommon items) or 1% to 5% (for rare items).; Its Speed stat is gradually boosted.",469,None,None,Yanmega,https://pokemondb.net/pokedex/yanmega
194,https://pokemondb.net/pokedex/wooper,Wooper,"Water, Ground",8.5,40.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 1.0, 'Ele': 0.0, 'Gra': 4.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Unaware; Water Absorb; Damp,https://pokemondb.net/ability/unaware; https://pokemondb.net/ability/water-absorb; https://pokemondb.net/ability/damp,Ignores any stat changes in the Pokémon.; A Pokémon with Water Absorb heals 1 ⁄ 4 of its maximum HP when hit by a Water -type attack.; Damp prevents all Pokémon on the field from using the moves Selfdestruct and Explosion . It also prevents damage (to the Damp Pokémon only) from the ability Aftermath .,195; 980,None; 20,None; None,Quagsire; None,https://pokemondb.net/pokedex/quagsire; None
195,https://pokemondb.net/pokedex/quagsire,Quagsire,"Water, Ground",75.0,140.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 1.0, 'Ele': 0.0, 'Gra': 4.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Unaware; Water Absorb; Damp,https://pokemondb.net/ability/unaware; https://pokemondb.net/ability/water-absorb; https://pokemondb.net/ability/damp,Ignores any stat changes in the Pokémon.; A Pokémon with Water Absorb heals 1 ⁄ 4 of its maximum HP when hit by a Water -type attack.; Damp prevents all Pokémon on the field from using the moves Selfdestruct and Explosion . It also prevents damage (to the Damp Pokémon only) from the ability Aftermath .,980,20,None,None,None
196,https://pokemondb.net/pokedex/espeon,Espeon,Psychic,26.5,90.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 1.0}",Magic Bounce; Synchronize,https://pokemondb.net/ability/magic-bounce; https://pokemondb.net/ability/synchronize,"Reflects status- changing moves.; If the opponent causes a burn, paralysis, or poisoning of a Pokémon with Synchronize , the opponent receives the status condition too. Self-inflicted status conditions (for example through the use of an item) are not passed on. In Generations 3-4 , bad poison is only passed on as regular poison. If a Pokémon with Synchronize is the leading party Pokémon, there is a 50% chance of each wild Pokémon encountered having the same nature.",None,None,None,None,None
197,https://pokemondb.net/pokedex/umbreon,Umbreon,Dark,27.0,100.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Inner Focus; Synchronize,https://pokemondb.net/ability/inner-focus; https://pokemondb.net/ability/synchronize,"Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt .; If the opponent causes a burn, paralysis, or poisoning of a Pokémon with Synchronize , the opponent receives the status condition too. Self-inflicted status conditions (for example through the use of an item) are not passed on. In Generations 3-4 , bad poison is only passed on as regular poison. If a Pokémon with Synchronize is the leading party Pokémon, there is a 50% chance of each wild Pokémon encountered having the same nature.",None,None,None,None,None
198,https://pokemondb.net/pokedex/murkrow,Murkrow,"Dark, Flying",2.1,50.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 0.0}",Prankster; Super Luck; Insomnia,https://pokemondb.net/ability/prankster; https://pokemondb.net/ability/super-luck; https://pokemondb.net/ability/insomnia,"Prankster increases the priority of status moves by +1. This means that a slower Pokémon with Prankster can use a status move before the opponent uses a regular move. Or if the ability-bearer is faster, it could use a status move before the opponent uses a priority move like Aqua Jet . The move Quick Guard does not block moves whose priority is increased by Prankster (but it does block moves that already have increased priority).; Super Luck raises the ability-bearer's critical-hit ratio by one stage (for most moves this increases from a 1 ⁄ 16 chance to 1 ⁄ 8 ).; Insomnia prevents the ability-bearer from falling asleep, both from moves by other Pokémon like Sing , and self-inflicted sleep like Rest . If a sleeping Pokémon aquires Insomnia (e.g. from Worry Seed , it will wake up on its next turn.",430,None,None,Honchkrow,https://pokemondb.net/pokedex/honchkrow
199,https://pokemondb.net/pokedex/slowking,Slowking,"Water, Psychic",79.5,200.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 1.0}",Regenerator; Own Tempo; Oblivious,https://pokemondb.net/ability/regenerator; https://pokemondb.net/ability/own-tempo; https://pokemondb.net/ability/oblivious,"A Pokémon with Regenerator restores 1 ⁄ 3 of its maximum HP when switching out.; Prevents the Pokémon from becoming confused.; Oblivious makes the Pokémon immune to gender-based moves and abilities, specifically Attract , Captivate and Cute Charm .",None,None,None,None,None
172,https://pokemondb.net/pokedex/pichu,Pichu,Electric,2.0,30.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 0.5, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Lightning Rod; Static,https://pokemondb.net/ability/lightning-rod; https://pokemondb.net/ability/static,"Lightning Rod forces all single-target Electric -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. This includes the status move Thunder Wave . The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Lightning Rod will activate for an Electric-type Hidden Power , but not Electric-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generations 3-4 , Lightning Rod did not increase Special Attack nor give immunity to Electric-type attacks. It also did not activate for Hidden Power . In Generations 3-5 , this ability's name was formatted as Lightningrod .; If a Pokémon with Static is hit by a move making contact, there is a 30% chance the foe will become paralyzed. If a Pokémon with Static is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be Electric type.",25; 26; 26,None; None; None,None; None; None,Pikachu; None; None,https://pokemondb.net/pokedex/pikachu; None; None
171,https://pokemondb.net/pokedex/lanturn,Lanturn,"Water, Electric",22.5,120.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 0.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Water Absorb; Illuminate; Volt Absorb,https://pokemondb.net/ability/water-absorb; https://pokemondb.net/ability/illuminate; https://pokemondb.net/ability/volt-absorb,"A Pokémon with Water Absorb heals 1 ⁄ 4 of its maximum HP when hit by a Water -type attack.; Illuminate has no effect in battle. If a Pokémon with Illuminate is the leading party Pokémon, wild Pokémon are twice as likely to appear.; A Pokémon with Volt Absorb heals 1 ⁄ 4 of its maximum HP when hit by an Electric -type attack, including Thunder Wave . In Generation 3 , Volt Absorb does not activate for Thunder Wave .",None,None,None,None,None
173,https://pokemondb.net/pokedex/cleffa,Cleffa,Fairy,3.0,30.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 2.0, 'Gro': 1.0}",Friend Guard; Magic Guard; Cute Charm,https://pokemondb.net/ability/friend-guard; https://pokemondb.net/ability/magic-guard; https://pokemondb.net/ability/cute-charm,"Reduces damage done to allies.; Magic Guard protects the Pokémon from indirect damage, including: It does not prevent damage from confusion, trapping moves (e.g. Bind ) or Struggle . In Generation 4 a Pokémon with Magic Guard cannot be poisoned from Toxic Spikes , nor become fully immobile through paralysis (though the Speed drop still occurs).; If a Pokémon with Cute Charm is hit by a move that makes contact, there is a 30% chance the attacker will become infatuated. It will not infatuate Pokémon of the same gender, genderless Pokémon, nor those with the ability Oblivious . Infatuated Pokémon have a 50% chance of being immobilized by love each turn and unable to attack. If a Pokémon with Cute Charm is the leading party Pokémon, the chance of encountering a Pokémon of the opposite gender is 2 ⁄ 3 .",35; 36,None; None,None; None,Clefairy; Clefable,https://pokemondb.net/pokedex/clefairy; https://pokemondb.net/pokedex/clefable
174,https://pokemondb.net/pokedex/igglybuff,Igglybuff,"Normal, Fairy",1.0,30.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 2.0, 'Gro': 1.0}",Friend Guard; Competitive; Cute Charm,https://pokemondb.net/ability/friend-guard; https://pokemondb.net/ability/competitive; https://pokemondb.net/ability/cute-charm,"Reduces damage done to allies.; Competitive raises the ability-bearer's Special Attack by two stages when hit by a stat-lowering move. Stats can be raised to a maximum of +6 stages each.; If a Pokémon with Cute Charm is hit by a move that makes contact, there is a 30% chance the attacker will become infatuated. It will not infatuate Pokémon of the same gender, genderless Pokémon, nor those with the ability Oblivious . Infatuated Pokémon have a 50% chance of being immobilized by love each turn and unable to attack. If a Pokémon with Cute Charm is the leading party Pokémon, the chance of encountering a Pokémon of the opposite gender is 2 ⁄ 3 .",39; 40,None; None,None; None,Jigglypuff; Wigglytuff,https://pokemondb.net/pokedex/jigglypuff; https://pokemondb.net/pokedex/wigglytuff
175,https://pokemondb.net/pokedex/togepi,Togepi,Fairy,1.5,30.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 2.0, 'Gro': 1.0}",Super Luck; Serene Grace; Hustle,https://pokemondb.net/ability/super-luck; https://pokemondb.net/ability/serene-grace; https://pokemondb.net/ability/hustle,"Super Luck raises the ability-bearer's critical-hit ratio by one stage (for most moves this increases from a 1 ⁄ 16 chance to 1 ⁄ 8 ).; Serene Grace doubles the chance of moves' secondary effects occurring - specifically stat changes, status ailments, or flinching. It also increases the chance of flinching due to the held items King's Rock and Razor Fang from 10% to 20% (however, note that those items do not affect moves that already have a flinch chance). Serene Grace does not affect status moves or the Pokémon's critical hit ratio. Shadow Ball normally has a 20% chance of lowering Special Defense; with Serene Grace it is boosted to a 40% chance. Air Slash has a 30% of causing the target to flinch; with Serene Grace it is boosted to a 60% chance. If the item King's Rock is held it does not increase that percentage, but rather if the move does not cause flinching (40% chance), then there is now a further 20% chance the target will flinch from King's Rock . This means Serene Grace with Air Slash and King's Rock gives a total probability of 68% (1 - 0.4*0.8) that the opponent will flinch. In Generations 3-4 Serene Grace does not increase the flinch chance of King's Rock or Razor Fang. In Generations 3-5 Serene Grace does not affect the move Secret Power .; Hustle increases the ability-bearer's Attack by 50%, however, it also reduces the Accuracy of all Physical moves by 20%. If a Pokémon with Hustle is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.",176; 468,None; None,None; None,Togetic; Togekiss,https://pokemondb.net/pokedex/togetic; https://pokemondb.net/pokedex/togekiss
176,https://pokemondb.net/pokedex/togetic,Togetic,"Fairy, Flying",3.2,60.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 0.25, 'Poi': 2.0, 'Gro': 0.0}",Super Luck; Serene Grace; Hustle,https://pokemondb.net/ability/super-luck; https://pokemondb.net/ability/serene-grace; https://pokemondb.net/ability/hustle,"Super Luck raises the ability-bearer's critical-hit ratio by one stage (for most moves this increases from a 1 ⁄ 16 chance to 1 ⁄ 8 ).; Serene Grace doubles the chance of moves' secondary effects occurring - specifically stat changes, status ailments, or flinching. It also increases the chance of flinching due to the held items King's Rock and Razor Fang from 10% to 20% (however, note that those items do not affect moves that already have a flinch chance). Serene Grace does not affect status moves or the Pokémon's critical hit ratio. Shadow Ball normally has a 20% chance of lowering Special Defense; with Serene Grace it is boosted to a 40% chance. Air Slash has a 30% of causing the target to flinch; with Serene Grace it is boosted to a 60% chance. If the item King's Rock is held it does not increase that percentage, but rather if the move does not cause flinching (40% chance), then there is now a further 20% chance the target will flinch from King's Rock . This means Serene Grace with Air Slash and King's Rock gives a total probability of 68% (1 - 0.4*0.8) that the opponent will flinch. In Generations 3-4 Serene Grace does not increase the flinch chance of King's Rock or Razor Fang. In Generations 3-5 Serene Grace does not affect the move Secret Power .; Hustle increases the ability-bearer's Attack by 50%, however, it also reduces the Accuracy of all Physical moves by 20%. If a Pokémon with Hustle is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.",468,None,None,Togekiss,https://pokemondb.net/pokedex/togekiss
177,https://pokemondb.net/pokedex/natu,Natu,"Psychic, Flying",2.0,20.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 0.25, 'Poi': 1.0, 'Gro': 0.0}",Magic Bounce; Early Bird; Synchronize,https://pokemondb.net/ability/magic-bounce; https://pokemondb.net/ability/early-bird; https://pokemondb.net/ability/synchronize,"Reflects status- changing moves.; The Pokémon awakens quickly from sleep.; If the opponent causes a burn, paralysis, or poisoning of a Pokémon with Synchronize , the opponent receives the status condition too. Self-inflicted status conditions (for example through the use of an item) are not passed on. In Generations 3-4 , bad poison is only passed on as regular poison. If a Pokémon with Synchronize is the leading party Pokémon, there is a 50% chance of each wild Pokémon encountered having the same nature.",178,None,None,Xatu,https://pokemondb.net/pokedex/xatu
178,https://pokemondb.net/pokedex/xatu,Xatu,"Psychic, Flying",15.0,150.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 0.25, 'Poi': 1.0, 'Gro': 0.0}",Magic Bounce; Early Bird; Synchronize,https://pokemondb.net/ability/magic-bounce; https://pokemondb.net/ability/early-bird; https://pokemondb.net/ability/synchronize,"Reflects status- changing moves.; The Pokémon awakens quickly from sleep.; If the opponent causes a burn, paralysis, or poisoning of a Pokémon with Synchronize , the opponent receives the status condition too. Self-inflicted status conditions (for example through the use of an item) are not passed on. In Generations 3-4 , bad poison is only passed on as regular poison. If a Pokémon with Synchronize is the leading party Pokémon, there is a 50% chance of each wild Pokémon encountered having the same nature.",None,None,None,None,None
179,https://pokemondb.net/pokedex/mareep,Mareep,Electric,7.8,60.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 0.5, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Plus; Static,https://pokemondb.net/ability/plus; https://pokemondb.net/ability/static,"Ups Sp. Atk if another Pokémon has Plus or Minus.; If a Pokémon with Static is hit by a move making contact, there is a 30% chance the foe will become paralyzed. If a Pokémon with Static is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be Electric type.",180; 181,30; None,None; None,Flaaffy; Ampharos,https://pokemondb.net/pokedex/flaaffy; https://pokemondb.net/pokedex/ampharos
180,https://pokemondb.net/pokedex/flaaffy,Flaaffy,Electric,13.3,80.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 0.5, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Plus; Static,https://pokemondb.net/ability/plus; https://pokemondb.net/ability/static,"Ups Sp. Atk if another Pokémon has Plus or Minus.; If a Pokémon with Static is hit by a move making contact, there is a 30% chance the foe will become paralyzed. If a Pokémon with Static is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be Electric type.",181,None,None,Ampharos,https://pokemondb.net/pokedex/ampharos
181,https://pokemondb.net/pokedex/ampharos,Ampharos,Electric,61.5,140.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 0.5, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 2.0}",Plus; Static,https://pokemondb.net/ability/plus; https://pokemondb.net/ability/static,"Ups Sp. Atk if another Pokémon has Plus or Minus.; If a Pokémon with Static is hit by a move making contact, there is a 30% chance the foe will become paralyzed. If a Pokémon with Static is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be Electric type.",None,None,None,None,None
